n,N,lambda,p,Dplus,seed_fraction,phase1_fraction,before_exact,after_exact,cell_id,trial,l0,l1,d0,d1,depth,near_boundary
10000,13610,1.367275546751356,0.6240195927061527,0.010416666666666666,0.03600293901542983,1.0,0,0,225,7,1.332482414637843,1.402068678864869,0.0,0.020833333333333332,4,0
10000,13588,1.367275546751356,0.6240195927061527,0.010416666666666666,0.03135119222843685,1.0,0,0,225,8,1.332482414637843,1.402068678864869,0.0,0.020833333333333332,4,0
10000,13665,1.367275546751356,0.6240195927061527,0.010416666666666666,0.0300768386388584,1.0,0,0,225,9,1.332482414637843,1.402068678864869,0.0,0.020833333333333332,4,0
10000,13590,1.3498789806945994,0.693743699494332,0.026041666666666703,0.031125827814569535,1.0,0,1,226,0,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13619,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03407004919597621,1.0,0,1,226,1,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13303,1.3498789806945994,0.693743699494332,0.026041666666666703,0.031346312861760504,1.0,0,1,226,2,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13473,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03191568321828843,1.0,0,0,226,3,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13602,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03286281429201588,1.0,0,1,226,4,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13761,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03313712666230652,1.0,0,1,226,5,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13590,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03377483443708609,1.0,0,1,226,6,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13558,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03171559227024635,1.0,0,1,226,7,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13376,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03252093301435407,1.0,0,1,226,8,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13398,1.3498789806945994,0.693743699494332,0.026041666666666703,0.031721152410807585,1.0,0,1,226,9,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13311,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03125234768236797,1.0,0,1,226,10,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13362,1.3498789806945994,0.693743699494332,0.026041666666666703,0.033153719503068405,1.0,0,1,226,11,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13386,1.3498789806945994,0.693743699494332,0.026041666666666703,0.031002539967129837,1.0,0,1,226,12,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13383,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03272808787267429,1.0,0,1,226,13,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13349,1.3498789806945994,0.693743699494332,0.026041666666666703,0.034010038205109,1.0,0,1,226,14,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13491,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03209547105477726,1.0,0,0,226,15,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13374,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03439509496037087,1.0,0,1,226,16,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13479,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03360783440908079,1.0,0,0,226,17,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13398,1.3498789806945994,0.693743699494332,0.026041666666666703,0.03455739662636215,1.0,0,1,226,18,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13400,1.3498789806945994,0.693743699494332,0.026041666666666703,0.035597014925373135,1.0,0,1,226,19,1.332482414637843,1.367275546751356,0.020833333333333332,0.03125,5,1
10000,13660,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.0315519765739385,1.0,1,1,227,0,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13555,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.03142751752120988,1.0,0,1,227,1,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13419,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.03375810418063939,1.0,0,1,227,2,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13501,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.032960521442856085,1.0,0,1,227,3,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13459,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.032097481239319416,1.0,0,1,227,4,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13634,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.03263899075839812,1.0,1,1,227,5,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13460,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.03462109955423477,1.0,0,1,227,6,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13534,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.0340623614600266,1.0,0,1,227,7,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13392,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.030391278375149343,1.0,1,1,227,8,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13559,1.3498789806945994,0.7273692532946132,0.036458333333333294,0.033852053986282174,1.0,0,1,227,9,1.332482414637843,1.367275546751356,0.03125,0.041666666666666664,5,0
10000,13865,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03425892535160476,1.0,0,1,228,0,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13572,1.3846721128081125,0.693743699494332,0.026041666666666703,0.030209254347185382,1.0,0,1,228,1,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13826,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03146246202806307,1.0,0,1,228,2,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13822,1.3846721128081125,0.693743699494332,0.026041666666666703,0.0324844450875416,1.0,0,1,228,3,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13988,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03381469831283958,1.0,0,1,228,4,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13831,1.3846721128081125,0.693743699494332,0.026041666666666703,0.034632347624900583,1.0,0,1,228,5,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13845,1.3846721128081125,0.693743699494332,0.026041666666666703,0.033369447453954496,1.0,0,1,228,6,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13613,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03504003526041284,1.0,0,1,228,7,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13815,1.3846721128081125,0.693743699494332,0.026041666666666703,0.034020991675714804,1.0,0,1,228,8,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13806,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03158047225843836,1.0,0,1,228,9,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13877,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03487785544426029,1.0,0,1,228,10,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13780,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03468795355587809,1.0,0,1,228,11,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13936,1.3846721128081125,0.693743699494332,0.026041666666666703,0.032721010332950634,1.0,0,1,228,12,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13648,1.3846721128081125,0.693743699494332,0.026041666666666703,0.034657092614302464,1.0,0,1,228,13,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13713,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03478451104791074,1.0,0,1,228,14,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13785,1.3846721128081125,0.693743699494332,0.026041666666666703,0.030830612985128764,1.0,0,1,228,15,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13643,1.3846721128081125,0.693743699494332,0.026041666666666703,0.0316645898995822,1.0,0,1,228,16,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13781,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03425005442275597,1.0,0,1,228,17,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13805,1.3846721128081125,0.693743699494332,0.026041666666666703,0.033031510322346976,1.0,0,1,228,18,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13843,1.3846721128081125,0.693743699494332,0.026041666666666703,0.03359098461316189,1.0,0,1,228,19,1.367275546751356,1.402068678864869,0.020833333333333332,0.03125,5,1
10000,13842,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03185955786736021,1.0,0,1,229,0,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,14006,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.0334142510352706,1.0,0,1,229,1,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13825,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03377938517179024,1.0,0,1,229,2,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13758,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03161796772786742,1.0,1,1,229,3,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13876,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03444796771403863,1.0,0,1,229,4,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13954,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03296545793320912,1.0,1,1,229,5,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13807,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.032302455276309115,1.0,0,1,229,6,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13983,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03304012014589144,1.0,0,1,229,7,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13811,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.031858663384258926,1.0,0,1,229,8,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,13952,1.3846721128081125,0.7273692532946132,0.036458333333333294,0.03218176605504587,1.0,0,1,229,9,1.367275546751356,1.402068678864869,0.03125,0.041666666666666664,5,0
10000,14441,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.032753964406897026,1.0,0,0,230,0,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14427,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.036043529493311154,1.0,0,0,230,1,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14198,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.02986336103676574,1.0,0,0,230,2,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14380,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.03303198887343533,1.0,0,0,230,3,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14517,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.035131225459805744,1.0,0,0,230,4,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14403,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.03520099979171006,1.0,0,0,230,5,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14339,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.03256851942255387,1.0,0,0,230,6,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14290,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.03449965010496851,1.0,0,0,230,7,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14521,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.035052682322154124,1.0,0,0,230,8,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14373,1.4368618109783822,0.6240195927061527,0.010416666666666666,0.033813400125234816,1.0,0,0,230,9,1.402068678864869,1.4716549430918953,0.0,0.020833333333333332,4,0
10000,14326,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03245846712271395,1.0,0,1,231,0,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14056,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03237051792828685,1.0,0,1,231,1,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14128,1.4194652449216256,0.693743699494332,0.026041666666666703,0.0331964892412231,1.0,0,1,231,2,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14315,1.4194652449216256,0.693743699494332,0.026041666666666703,0.0340901152637094,1.0,0,1,231,3,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14394,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03320828122828957,1.0,0,1,231,4,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14249,1.4194652449216256,0.693743699494332,0.026041666666666703,0.034177837041195876,1.0,0,1,231,5,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14241,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03307352011796924,1.0,0,1,231,6,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14200,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03450704225352113,1.0,0,1,231,7,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14166,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03190738387688832,1.0,0,1,231,8,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14065,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03576253110558123,1.0,0,1,231,9,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14194,1.4194652449216256,0.693743699494332,0.026041666666666703,0.031351275186698606,1.0,0,1,231,10,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14046,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03182400683468603,1.0,0,1,231,11,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14311,1.4194652449216256,0.693743699494332,0.026041666666666703,0.0322129830200545,1.0,0,1,231,12,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14022,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03558693481671659,1.0,0,0,231,13,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14246,1.4194652449216256,0.693743699494332,0.026041666666666703,0.031096448125789697,1.0,0,1,231,14,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14056,1.4194652449216256,0.693743699494332,0.026041666666666703,0.032726237905520775,1.0,0,1,231,15,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14200,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03330985915492958,1.0,0,1,231,16,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14400,1.4194652449216256,0.693743699494332,0.026041666666666703,0.03215277777777778,1.0,0,1,231,17,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14113,1.4194652449216256,0.693743699494332,0.026041666666666703,0.032098065613264365,1.0,0,1,231,18,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14092,1.4194652449216256,0.693743699494332,0.026041666666666703,0.034487652568833384,1.0,0,1,231,19,1.402068678864869,1.4368618109783822,0.020833333333333332,0.03125,5,1
10000,14424,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03570438158624515,1.0,1,1,232,0,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14282,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03367875647668394,1.0,0,1,232,1,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14222,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03213331458304036,1.0,0,1,232,2,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14126,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03383831233187031,1.0,0,1,232,3,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14302,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.0334918193259684,1.0,0,1,232,4,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14259,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03443439231362648,1.0,0,1,232,5,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14158,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03383246221217686,1.0,1,1,232,6,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14116,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.03499574950410881,1.0,1,1,232,7,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14261,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.032676530397587826,1.0,0,1,232,8,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14344,1.4194652449216256,0.7273692532946132,0.036458333333333294,0.032208588957055216,1.0,1,1,232,9,1.402068678864869,1.4368618109783822,0.03125,0.041666666666666664,5,0
10000,14340,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03430962343096234,1.0,0,1,233,0,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
10000,14405,1.4542583770351387,0.693743699494332,0.026041666666666703,0.03061437001041305,1.0,0,1,233,1,1.4368618109783822,1.4716549430918953,0.020833333333333332,0.03125,5,1
